1536.487700	500	010	4	4	1	000	4	3	2	93Tothb.377
1537.931000	500	010	8	4	5	000	8	3	6	93Tothb.378
1539.267000	500	010	6	5	2	000	5	5	1	93Tothb.379
1540.577780	500	010	3	3	1	000	2	2	0	93Tothb.380
1540.593100	500	010	7	4	4	000	6	4	3	93Tothb.381
1540.801000	500	010	7	4	3	000	6	4	2	93Tothb.382
1540.951350	500	010	3	3	0	000	2	2	1	93Tothb.383
1542.879220	500	010	11	0	11	000	10	1	10	93Tothb.384
1543.009000	500	010	11	1	11	000	10	1	10	93Tothb.385
1543.059000	500	010	11	0	11	000	10	0	10	93Tothb.386
1543.185040	500	010	11	1	11	000	10	0	10	93Tothb.387
1543.711100	500	010	8	3	6	000	7	3	5	93Tothb.388
1544.056800	500	010	8	2	6	000	7	2	5	93Tothb.389
1544.267500	500	010	9	1	8	000	8	1	7	93Tothb.390
1544.500300	500	010	8	2	7	000	7	1	6	93Tothb.391
1548.807100	500	010	8	3	5	000	7	3	4	93Tothb.392
1550.037600	500	010	10	1	9	000	9	2	8	93Tothb.393
1553.263300	500	010	9	2	8	000	8	1	7	93Tothb.394
1555.404170	500	010	4	3	2	000	3	2	1	93Tothb.395
1555.673000	500	010	10	2	9	000	9	2	8	93Tothb.396
1555.857300	500	010	5	2	3	000	4	1	4	93Tothb.397
1557.284600	500	010	4	3	1	000	3	2	2	93Tothb.398
1560.902600	500	010	9	2	7	000	8	2	6	93Tothb.399
1562.808750	500	010	10	2	9	000	9	1	8	93Tothb.400
1569.021650	500	010	5	3	3	000	4	2	2	93Tothb.401
1574.597250	500	010	5	3	2	000	4	2	3	93Tothb.402
1580.403000	500	010	6	5	1	000	6	4	2	93Tothb.403
1580.485000	500	010	6	5	2	000	6	4	3	93Tothb.404
1580.639000	500	010	5	5	0	000	5	4	1	93Tothb.405
1580.650000	500	010	5	5	1	000	5	4	2	93Tothb.406
1580.982000	500	010	6	3	4	000	5	2	3	93Tothb.407
1586.579100	500	010	6	2	4	000	5	1	5	93Tothb.408
1591.157600	500	010	7	3	5	000	6	2	4	93Tothb.409
1593.561060	500	010	6	3	3	000	5	2	4	93Tothb.410
1598.735480	500	010	4	4	1	000	3	3	0	93Tothb.411
1598.765470	500	010	4	4	0	000	3	3	1	93Tothb.412
1599.718200	500	010	8	3	6	000	7	2	5	93Tothb.413
1614.228500	500	010	5	4	2	000	4	3	1	93Tothb.414
1614.438020	500	010	5	4	1	000	4	3	2	93Tothb.415
1615.012700	500	010	7	3	4	000	6	2	5	93Tothb.416
1629.398000	500	010	6	4	3	000	5	3	2	93Tothb.417
1630.232300	500	010	6	4	2	000	5	3	3	93Tothb.418
1639.814000	500	010	8	3	5	000	7	2	6	93Tothb.419
1646.336300	500	010	7	4	3	000	6	3	4	93Tothb.420
1657.118800	500	010	8	4	5	000	7	3	4	93Tothb.421
1658.331300	500	010	5	5	0	000	4	4	1	93Tothb.422
1673.844900	500	010	6	5	2	000	5	4	1	93Tothb.423
1673.862900	500	010	6	5	1	000	5	4	2	93Tothb.424
