     100    0    0    0        2709.284316	178	   3	    B+   
     100    8    6    2        3788.810104	190	   5	    B+   
     100    6    5    1        3402.462961	183	   6	    A+   
     020    4    1    4        2925.862479	162	   10	    A+   
     100    6    4    2        3270.352713	65	   9	    A+   
     020    3    1    2        2889.068141	136	   10	    A+   
     100    2    2    0        2816.439268	82	   5	    B+   
     020    2    0    2        2813.388487	132	   8	    A+   
     020    3    1    3        2870.650569	73	   12	    A+   
     020    3    2    2        2939.221792	67	   12	    A+   
     020    1    0    1        2782.726059	127	   8	    A+   
     020    4    3    2        3099.282348	134	   11	    A+   
     020    2    1    2        2828.958750	77	   12	    A+   
     020    1    1    0        2804.096181	108	   6	    A+   
     020    3    0    3        2858.504185	50	   9	    A+   
     020    0    0    0        2767.209640	220	   3	    B+   
     020    1    1    1        2801.017184	96	   7	    A+   
     100    4    2    2        2926.320141	60	   9	    A+   
     100    4    1    3        2888.161325	149	   7	    A+   
     020    2    2    1        2892.727910	65	   6	    A+   
     020    2    2    0        2893.083001	95	   8	    A+   
     020    4    2    2        3005.912310	112	   13	    A+   
     020    5    3    3        3177.557241	158	   9	    A+   
     020    4    3    1        3099.459923	180	   8	    A+   
     020    4    1    3        2956.375292	149	   9	    A+   
     020    5    3    2        3178.253030	69	   10	    A+   
     100    9    1    9        3329.076696	84	   7	    A+   
     100    9    4    5        3638.804295	179	   5	    B+   
     100    10    3    8        3681.985561	186	   5	    B+   
     100    12    0    12        3759.467761	275	   4	    B+   
     100    10    4    6        3794.075219	209	   6	    A+   
     100    11    2    10        3734.077409	165	   6	    A+   
     100    11    1    10        3731.493111	197	   5	    B+   
     100    10    3    7        3710.036128	147	   5	    B+   
     020    7    0    7        3168.092426	154	   8	    A+   
     020    5    2    3        3088.444848	145	   10	    A+   
     020    8    1    8        3277.112152	127	   8	    A+   
     020    9    0    9        3395.931762	180	   6	    A+   
     020    9    1    9        3396.580227	174	   7	    A+   
     020    7    2    6        3274.282921	147	   7	    A+   
     020    7    2    5        3306.279535	164	   7	    A+   
     020    8    2    7        3393.718568	114	   9	    A+   
     020    7    3    5        3381.135706	170	   9	    A+   
     020    7    3    4        3385.924332	151	   7	    A+   
     020    9    1    8        3515.062378	205	   7	    A+   
     020    6    3    4        3271.550923	194	   9	    A+   
     020    4    4    1        3232.285216	203	   6	    A+   
     000    12    4    8        1471.272051	231	   9	    A+   
     000    11    7    5        1739.669903	382	   4	    B-   
     010    9    7    2        2897.063810	240	   6	    A-   
     000    10    8    3        1782.503932	328	   4	    B-   
     000    10    8    2        1782.503592	319	   4	    B-   
     000    11    6    5        1555.406564	309	   7	    A+   
     000    10    7    3        1571.087145	239	   9	    A+   
     000    10    7    4        1571.087802	249	   8	    A+   
     000    11    4    7        1277.854843	145	   23	    A+   
     000    10    6    4        1385.746654	168	   14	    A+   
     000    10    6    5        1385.736047	168	   15	    A+   
     000    13    3    11        1532.512609	322	   7	    A+   
     010    12    3    9        2816.570586	271	   6	    A-   
     000    13    3    10        1608.975789	606	   4	    B+   
     000    13    2    11        1522.778421	305	   7	    A+   
     010    12    4    8        2901.207573	304	   4	    B-   
     000    13    4    9        1682.420095	375	   3	    B-   
     000    13    2    12        1396.813529	238	   9	    A+   
     000    12    3    9        1396.620268	239	   13	    A+   
     000    13    1    12        1396.055184	213	   12	    A+   
     010    12    4    9        2885.688824	304	   4	    B-   
     000    13    4    10        1656.079442	454	   3	    B+   
     010    12    5    8        3030.359876	662	   2	    B-   
     000    13    5    9        1787.100469	819	   1	    C   
     000    12    4    9        1454.973670	269	   8	    A+   
     010    12    6    6        3202.819786	393	   3	    B-   
     000    11    8    3        1950.136278	490	   2	    B-   
     010    11    7    4        3219.737305	461	   3	    B-   
     000    12    6    7        1740.549964	454	   3	    B-   
     000    11    6    6        1555.369234	329	   6	    A+   
     010    9    8    2        3128.721255	321	   3	    B-   
     010    9    8    1        3128.720819	311	   3	    B-   
     010    11    6    6        3017.046364	328	   3	    B-   
     010    11    6    5        3017.078403	427	   2	    B-   
     010    11    7    5        3219.736579	389	   3	    B-   
     000    11    7    4        1739.669015	408	   4	    B-   
     010    8    8    1        2991.191940	299	   3	    B-   
     010    10    8    3        3281.512516	295	   4	    B-   
     010    10    8    2        3281.512767	302	   4	    B-   
     010    12    5    7        3031.999081	377	   2	    B-   
     010    10    7    4        3050.707868	305	   3	    B-   
     010    12    7    6        3404.152433	615	   1	    C   
     010    12    7    5        3404.151545	632	   1	    C   
     010    10    7    3        3050.707171	359	   2	    B-   
     010    8    8    0        2991.191885	494	   1	    C   
     100    11    5    6        4087.261141	415	   2	    B-   
     100    11    2    9        3824.479182	282	   4	    B-   
     100    11    4    8        3957.739759	304	   3	    B-   
     100    12    1    11        3900.974243	265	   4	    B-   
     100    13    1    13        3927.602541	329	   3	    B-   
     100    13    0    13        3927.602541	329	   3	    B-   
     100    12    2    11        3902.437311	300	   4	    B-   
     100    11    3    9        3846.705942	267	   4	    B-   
     100    10    5    6        3918.971065	295	   3	    B-   
     100    10    4    7        3789.707034	269	   4	    B-   
     100    10    1    9        3573.868440	228	   7	    A-   
     100    9    6    4        3924.720903	302	   4	    B-   
     100    9    6    3        3924.723030	318	   4	    B-   
     100    7    6    1        3668.075792	239	   5	    B-   
     020    12    0    12        3829.143711	379	   2	    B-   
     100    6    6    0        3562.493781	292	   3	    B-   
     020    9    2    7        3591.010472	232	   5	    B-   
     020    11    0    11        3672.516853	253	   4	    B-   
     020    11    1    11        3672.705966	263	   4	    B-   
     100    12    3    9        4081.596421	282	   4	    B-   
     100    5    5    1        3311.600388	253	   4	    B-   
     020    5    2    4        3077.522145	162	   10	    A-   
     020    12    1    12        3829.242444	355	   2	    B-   
     020    10    0    10        3528.115550	230	   5	    B-   
     020    10    1    10        3528.467369	253	   4	    B-   
     020    11    2    10        3832.050267	274	   4	    B-   
     020    10    1    9        3665.368888	294	   3	    B-   
     020    4    2    3        3000.905739	189	   8	    A-   
     020    10    2    9        3672.913380	222	   6	    A-   
     020    9    2    8        3526.705598	210	   6	    A+   
     020    8    2    6        3440.660200	237	   5	    B-   
     020    10    3    8        3801.052039	261	   5	    B-   
     020    9    3    6        3663.790639	229	   5	    B-   
     020    9    3    7        3646.208182	231	   6	    A-   
     020    8    3    5        3515.877455	221	   6	    A-   
     020    8    3    6        3506.118500	221	   6	    A-   
     020    6    2    4        3188.670598	211	   7	    A-   
     020    9    4    5        3781.793254	242	   5	    B-   
     100    10    5    5        3919.255810	288	   3	    B-   
     020    8    4    4        3639.576633	228	   6	    A-   
     020    6    3    3        3273.566138	222	   5	    B-   
     020    8    4    5        3638.875528	297	   3	    B-   
     100    11    4    7        3966.305181	302	   3	    B-   
     020    6    4    3        3403.993423	224	   5	    B-   
     020    7    4    4        3513.518310	207	   6	    A-   
     020    7    4    3        3513.759341	239	   6	    A-   
     020    6    4    2        3404.053495	348	   4	    B-   
     020    10    3    7        3829.659100	487	   1	    C   
     100    11    3    8        3887.905919	336	   3	    B-   
     020    5    4    1        3310.273724	239	   5	    B-   
     020    5    4    2        3310.259818	270	   5	    B+   
     020    9    4    6        3780.046020	295	   3	    B-   
     100    12    2    10        4009.554585	272	   4	    B-   
     100    12    3    10        4025.001830	305	   3	    B-   
     100    13    1    12        4082.401258	298	   3	    B-   
     100    13    2    12        4083.211105	318	   3	    B-   
     100    10    6    4        4075.840555	429	   2	    B-   
     100    11    5    7        4086.530225	348	   2	    B-   
     100    13    2    11        4206.333128	368	   2	    B-   
     100    14    1    14        4107.961722	441	   2	    B-   
     100    14    0    14        4107.942741	507	   1	    C   
     020    10    2    8        3756.380930	347	   2	    B-   
     020    14    1    14        4179.020487	507	   1	    C   
     020    11    1    10        3827.359327	350	   2	    B-   
     001    13    3    11        5210.059171	508	   3	    B-   
     000    14    5    10        2004.557894	700	   1	    C   
     001    12    1    12        4751.281527	273	   6	    A-   
     001    14    3    12        5415.640213	580	   3	    B-   
     000    15    4    11        2155.963650	754	   1	    C   
     001    7    3    5        4257.658728	159	   12	    A-   
     001    7    6    2        4630.120508	214	   7	    A-   
     001    7    6    1        4630.120704	230	   6	    A-   
     001    9    5    5        4742.122469	238	   6	    A-   
     001    9    5    4        4742.283344	234	   5	    B-   
     001    11    4    8        4945.205504	409	   2	    B-   
     001    9    1    9        4318.815026	197	   7	    A-   
     001    6    6    1        4522.872379	251	   5	    B-   
     001    6    6    0        4522.871930	253	   4	    B-   
     001    10    2    9        4568.551127	197	   7	    A-   
     001    4    3    2        3979.151449	165	   10	    A-   
     001    8    5    4        4603.142319	188	   8	    A-   
     001    8    5    3        4603.189458	198	   7	    A-   
     001    11    4    7        4956.940777	247	   6	    A-   
     001    7    2    6        4176.191259	176	   10	    A-   
     001    10    4    7        4774.798508	218	   7	    A-   
     001    10    4    6        4780.928680	206	   8	    A-   
     001    9    2    7        4486.631971	175	   9	    A-   
     001    7    4    3        4356.241970	207	   7	    A-   
     001    7    5    3        4479.787158	223	   7	    A-   
     001    7    5    2        4479.796263	259	   5	    B-   
     001    9    4    6        4619.623738	244	   6	    A-   
     001    9    4    5        4622.475082	257	   4	    B-   
     001    6    2    5        4072.218664	163	   11	    A-   
     001    11    1    11        4594.726732	215	   6	    A-   
     001    8    2    6        4339.982537	177	   9	    A-   
     001    7    1    7        4092.849655	175	   9	    A-   
     001    6    5    1        4372.003659	216	   7	    A-   
     001    6    5    2        4372.002510	204	   7	    A-   
     001    8    1    8        4199.555557	204	   6	    A-   
     001    7    2    5        4208.364059	208	   6	    A-   
     001    9    2    8        4424.682999	172	   9	    A-   
     001    8    4    5        4479.920944	179	   9	    A-   
     001    8    4    4        4481.084154	180	   8	    A-   
     001    12    4    8        5150.755228	285	   6	    A-   
     001    5    5    1        4279.736049	227	   5	    B-   
     001    5    5    0        4279.735454	240	   5	    B-   
     001    7    4    4        4355.837677	200	   7	    A-   
